left_elbow_angle,right_elbow_angle,left_shoulder_angle,right_shoulder_angle,left_knee_angle,right_knee_angle,left_elbow_flare,right_elbow_flare,left_wrist_stack_diff,right_wrist_stack_diff,shoulder_diff_3d,elbow_angle_asym,shoulder_angle_asym,class
153.73347282987746,113.58164594522617,27.492702318968412,92.5668157873421,113.7133864225617,43.676085802804856,-0.031958341,-0.10141760100000008,0.3488672471869037,0.10092500841762278,0.33722930179656313,40.151826884651285,65.07411346837368,b_correct_down
163.5941156873021,147.67660502375418,21.10222832354983,120.95458421034597,109.68501921711986,39.80469444529551,-0.05349126500000001,-0.020217715999999997,0.2920908516845463,0.13063289808770903,0.2351943180205037,15.917510663547915,99.85235588679615,b_correct_down
155.67933419648477,147.6473361768664,24.12240452606684,130.95538705263013,137.69629675920342,38.33313967610068,0.0040835439999999945,-0.023468076999999976,0.3257113487905055,0.09933344414373156,0.34016570307881205,8.031998019618385,106.83298252656328,b_correct_up
156.91233966934226,96.23608658022346,25.314509924419106,93.35509370114494,99.50562861717997,38.714958424078894,-0.05818794599999999,-0.04890316699999997,0.40367326288916383,0.12196415853213369,0.29457456747563254,60.6762530891188,68.04058377672584,b_correct_down
161.707808068046,95.08912081232484,22.36332059479694,79.42616704892171,71.8151120854525,36.39898557342095,-0.05058342199999999,-0.04445737599999999,0.4393990774576328,0.14260293474725777,0.3076897043935425,66.61868725572117,57.062846454124774,b_correct_down
158.04040916138223,150.75638644605428,20.066184045479684,118.1635910849044,133.4729187969784,36.06663789148691,0.010215610999999958,-0.014894544999999981,0.30995542033224094,0.11098034771549647,0.3202367575042551,7.28402271532795,98.09740703942471,b_correct_up
173.2593349557215,158.93057211098642,12.517991809373717,89.46712243427893,99.05384962215693,40.73927091322654,-0.030513137999999995,-0.119602502,0.48761062943165256,0.0172086284828886,0.2963388193685998,14.328762844735081,76.94913062490522,b_correct_down
157.9109081017933,167.26444189684509,21.95787967913859,127.74318230920771,133.0717518430091,42.8423251056273,0.014293253000000006,-0.029774844000000078,0.3165488831161831,0.13223198029354535,0.3463771330371669,9.353533795051789,105.78530263006913,b_correct_up
156.87243682457955,157.62205991885332,22.146630051784708,114.32127862368546,117.36821093769912,36.05482828672507,-0.002456009999999953,-0.023788809999999994,0.31464403934598084,0.0923266946596227,0.36948986835208425,0.7496230942737725,92.17464857190075,b_correct_up
162.01448601243516,110.52097616811287,23.077746565371438,85.59442929307225,139.9126505248726,41.52007005262274,-0.06791941799999998,-0.05454695300000001,0.2580250389116091,0.06988997608562049,0.25913123659725606,51.49350984432229,62.51668272770081,b_correct_down
154.17211163192763,154.70809332193423,27.79051190313124,127.78187473782054,116.0658287133263,37.09293962739459,0.024968146999999996,-0.015298782999999982,0.3233792852118099,0.09886182594136309,0.3920673544266818,0.5359816900065937,99.99136283468931,b_correct_up
161.96485966925366,80.14774904555895,20.211352337859793,111.59605525865794,118.04120400928734,42.2740403489655,-0.02729699000000002,0.006643175999999973,0.3906222878850638,0.08757676682401636,0.2627796341944053,81.8171106236947,91.38470292079815,b_correct_down
155.77191710569468,142.49306020203178,23.96760404720584,126.05732809929627,115.10813131699324,41.416109766301446,0.0029004209999999864,-0.003129005000000018,0.3616858815143902,0.09250808613833322,0.3525021781065907,13.278856903662899,102.08972405209043,b_correct_up
160.30984411132965,94.55253420258005,22.715565136730607,112.47069139945424,128.93412918663532,39.59791303918031,-0.05947181600000001,0.019332946000000018,0.3447087853817391,0.08382389429727277,0.25390324884621657,65.7573099087496,89.75512626272364,b_correct_down
152.49613938097283,153.89420888367792,27.798489122969436,122.38537583205711,110.52784464394578,36.20367957359988,0.01742648999999996,-0.01058632100000001,0.33305881742293253,0.09732705028158889,0.3920094357699006,1.3980695027050842,94.58688670908768,b_correct_up
156.61230534827496,114.49053937973727,23.515762042481015,86.68804134003642,115.46263586309327,49.13430865733461,0.014097660999999984,-0.013185738999999974,0.4298681817000153,0.09795986814077266,0.3207173949103169,42.12176596853769,63.172279297555406,b_excessive_arch_up
146.6617541182276,115.29651818093295,33.875973317973944,67.36897123293615,95.5013445078109,41.91513941227257,0.026816786000000037,-0.01757103300000007,0.46056937413146576,0.12373472246538526,0.40719107421393896,31.365235937294656,33.4929979149622,b_excessive_arch_up
138.69729457884034,122.39138152682561,45.460084509037195,46.146309746339185,117.81676889102307,57.79915046839196,-0.03069227899999999,-0.054360509,0.4956128801468808,0.2668017251554242,0.35581333216876654,16.30591305201473,0.6862252373019899,b_excessive_arch_down
146.01570466429735,142.78005092753475,37.206050704581166,96.11956815311895,118.9975814253105,43.700517009585425,-0.029055416,-0.014941870999999995,0.34557058950165875,0.07186521529121799,0.3474415423722577,3.2356537367626004,58.91351744853778,b_excessive_arch_up
157.30331106516024,111.67237439180754,26.394807354731896,46.48217389010667,106.08491457359206,52.853681700057685,-0.02773097200000002,-0.008926332000000037,0.6024683274712889,0.2462071794125987,0.29074323159265913,45.63093667335271,20.087366535374777,b_excessive_arch_down
145.7967655671475,145.77966088835794,37.941582287277335,96.24245173239564,118.03482369522938,46.01817184907419,-0.027320206000000014,-0.01603645099999995,0.3696378967281239,0.07381027446870568,0.3687773854112874,0.017104678789564787,58.3008694451183,b_excessive_arch_up
142.64654177526134,122.12430374239828,40.73725950868941,32.26340737423502,95.7691322486823,49.620899087483544,-0.04121261799999998,0.0009070629999999857,0.544967413906253,0.20029113571755092,0.22424670528171156,20.522238032863058,8.47385213445439,b_excessive_arch_down
145.44694166314017,130.30650080377353,36.753793123021566,92.03113650322797,123.59190340559657,47.04601225960074,0.015568405000000007,-0.0007590650000000032,0.3607661136467332,0.07349085944622806,0.37104825312663475,15.140440859366635,55.2773433802064,b_excessive_arch_up
159.50553595880697,133.82996690343757,26.74254988777072,47.89638650667353,103.80679386130532,52.65881071653666,-0.019708037999999983,-0.09491664200000005,0.4962962459557624,0.20085818204730252,0.22123546962109697,25.675569055369408,21.153836618902808,b_excessive_arch_down
158.99226064520022,99.55886910710622,20.87154455946829,85.18503709902117,114.83955499951529,55.207885122853895,-0.013103485000000026,-0.006712556000000092,0.5026802854752268,0.11146979567046694,0.35353437213511857,59.433391538094,64.31349253955288,b_excessive_arch_up
163.39052536346097,157.7228381194839,21.075832026155894,36.98120980976826,108.7691868428457,62.72926082536365,-0.008635192999999985,-0.14566761299999997,0.5673422578455344,0.2086413226202395,0.2650624565854774,5.6676872439770705,15.905377783612366,b_excessive_arch_down
153.3574619640108,118.1854210382313,26.818531312383968,98.27004696025789,117.48190413835094,52.11919214514665,0.01768597999999999,-0.017393886999999997,0.40744234652327405,0.08180118248967179,0.34474949235561886,35.17204092577951,71.45151564787392,b_excessive_arch_up
167.36117547683224,147.49218158176944,16.14568752311107,39.3529231582905,139.52174668095563,63.008242826629015,-0.047887652999999974,-0.11441636099999997,0.44523749388642997,0.21090461060064591,0.16621821690107277,19.8689938950628,23.20723563517943,b_excessive_arch_down
146.6617541182276,115.29651818093295,33.875973317973944,67.36897123293615,95.5013445078109,41.91513941227257,0.026816786000000037,-0.01757103300000007,0.46056937413146576,0.12373472246538526,0.40719107421393896,31.365235937294656,33.4929979149622,b_excessive_arch_up
153.10435964829932,125.8057210617812,29.43915438103153,39.45327659038327,115.43197088222719,53.05318573843623,-0.028210997999999987,-0.032294272999999984,0.5512539648555437,0.17347239104484052,0.2476044054244725,27.298638586518123,10.01412220935174,b_excessive_arch_down
147.10499771260862,135.11883217704585,36.35502879993381,91.74739349820955,119.87954235290037,43.99580558449181,-0.015875786000000003,-0.012867689000000015,0.3645073716937664,0.07343845795222652,0.3429769824125535,11.986165535562776,55.392364698275735,b_excessive_arch_up
149.01537006589615,125.88282328388239,30.924861098526637,98.96405740555878,124.75816846580665,49.360536876658834,0.010508149999999994,-0.02213799999999999,0.40291529997824704,0.07389945988376614,0.39990789807218174,23.132546782013762,68.03919630703214,b_excessive_arch_up
156.72499779316882,109.07195124161701,26.66945906211021,48.228041556469975,106.99545616605343,51.046024594959576,-0.032724439999999966,-0.005621254999999992,0.603449540612395,0.2572628111103759,0.2976985045542914,47.65304655155181,21.558582494359765,b_excessive_arch_down
145.7967655671475,145.77966088835794,37.941582287277335,96.24245173239564,118.03482369522938,46.01817184907419,-0.027320206000000014,-0.01603645099999995,0.3696378967281239,0.07381027446870568,0.3687773854112874,0.017104678789564787,58.3008694451183,b_excessive_arch_up
153.84988218929476,106.76332246593023,28.514564658533548,50.31510164809294,88.87158565694124,45.604717162541306,-0.02990225000000002,-0.0010161400000000542,0.5419126390975797,0.14183568231909932,0.22649635003565105,47.08655972336453,21.800536989559394,b_excessive_arch_down
146.67583758849463,141.79512313730157,34.09771737379934,97.98001647683212,110.23722245951409,42.65539508666527,0.004768998000000024,-0.01661622500000004,0.3763406850446473,0.06942330560284567,0.3684898446508387,4.880714451193057,63.88229910303278,b_excessive_arch_up
159.4138537936952,119.75810246779042,23.40640476286461,41.768441070546764,94.17989715566193,45.10045710625608,-0.04940983700000001,-0.01600462199999997,0.4954388390387105,0.1827431204907453,0.10517790314498413,39.65575132590479,18.362036307682153,b_excessive_arch_down
160.47715858321118,130.046670494583,23.56296769456756,31.006447332715663,96.6007485013347,58.24092969460588,-0.05908313400000004,-0.022917569000000082,0.5283128941815793,0.30217852840715886,0.17978184220079835,30.43048808862818,7.443479638148101,b_excessive_arch_down
149.94182424215953,127.94138373495095,34.33953508012126,39.31665567241743,126.09952018143582,62.345391542454045,-0.06988012799999999,-0.05216825000000003,0.5106613715896483,0.2684852542959748,0.30005828589978634,22.00044050720858,4.977120592296174,b_excessive_arch_down
143.6377827056852,131.83771915323024,35.842442254843824,90.42150477067743,114.7696439733862,38.982910241482486,0.030429780000000017,0.0030771490000000012,0.34865478453056886,0.0712243372107476,0.35149314233457524,11.800063552454958,54.579062515833606,b_excessive_arch_up
139.57809877406842,164.42635202429113,99.63960264982178,146.80639369704184,166.58295938257936,50.94092896448121,-0.11998552100000001,0.038906455000000006,0.11602023865619902,0.3409028071719445,0.28654051732358926,24.84825325022271,47.16679104722006,b_arms_spread_down
141.48395277275546,154.99391952077485,119.1131598770577,136.4916824218226,171.20152882373446,48.979120624178314,-0.11936175799999998,0.03594803799999996,0.08256105450275206,0.2289712791287725,0.3222597438102713,13.509966748019394,17.37852254476489,b_arms_spread_down
148.2803101386589,152.98442670767187,49.91526974530693,140.2731255966026,163.8729478567031,58.81420655574978,-0.11281414299999998,-0.029390275999999993,0.17774922410543317,0.12288240311040545,0.35104038263856246,4.704116569012967,90.35785585129567,b_arms_spread_down
161.64535553441783,158.41103164312173,73.03112755432934,134.57673451480935,168.69359347394277,52.51851726795147,-0.09201939399999998,-0.019703864999999987,0.08852921818501698,0.17835533551889765,0.3520317880388893,3.2343238912961,61.54560696048,b_arms_spread_down
150.82420307108166,148.92754093935585,46.21084745298264,132.2120921909741,163.3278641959192,53.13081559967581,-0.06346856000000001,-0.018769561999999906,0.22490985214121617,0.08982058490452023,0.3780031862351042,1.8966621317258046,86.00124473799144,b_arms_spread_up
147.33612493521548,139.92490745582472,45.935906745598096,134.52230943030716,164.74285635846906,51.19698042811031,-0.06475832999999998,-0.016437530000000034,0.1987765083024232,0.08589704124969517,0.3534390555973016,7.411217479390757,88.58640268470907,b_arms_spread_up
148.55985783885762,127.2608785745246,48.37407032447525,130.69788376740874,165.78051904444067,59.483216027764726,-0.085845068,-0.018601953999999976,0.20892231175167172,0.0863924718067895,0.3580683317699959,21.298979264333028,82.3238134429335,b_arms_spread_up
136.481907981627,144.275426452576,125.67245606485714,139.98824281006844,172.06428260675483,71.66295745369244,-0.110073954,0.03157496500000001,0.07586917310832464,0.20076741256165823,0.37135991324283296,7.79351847094901,14.315786745211298,b_arms_spread_down
160.9116320746063,158.64955302804373,42.6615795158355,140.93483882563035,163.270910730421,48.798400599751226,-0.10011514999999999,0.0022148490000000187,0.16062342581587985,0.2619855522753111,0.35475013986253,2.262079046562576,98.27325930979485,b_arms_spread_down
147.50553219950697,152.04319249423037,33.51519131856252,127.31533686944762,163.01986727227055,48.86506292750402,-0.07024714399999998,-0.0060320500000000665,0.19802931459694262,0.11235550677507047,0.21862470946592555,4.537660294723395,93.8001455508851,b_arms_spread_up
151.65149760955123,137.36177817280603,31.1799017908429,131.60487649040468,159.55779809409438,48.807612625744554,-0.084955439,-0.022095203000000008,0.22064548496752603,0.09405400095329844,0.31967062798358575,14.289719436745202,100.42497469956177,b_arms_spread_up
157.2824566852057,161.5911667845196,31.139935079312544,139.82299897092832,152.48928519945412,50.46537976041704,-0.12437112700000003,-0.016715825000000017,0.2143928196049641,0.2925302789843634,0.3754398565088504,4.308710099313913,108.68306389161577,b_arms_spread_down
168.5814705477105,174.6954744767506,14.801185164005883,132.56119217166489,117.00752173682505,55.580150339928075,-0.10420717300000001,-0.095433832,0.3563007936658082,0.19211252676947402,0.3189634031599259,6.114003929040109,117.760007007659,b_arms_spread_down
147.91905452979628,156.58776719893945,61.044455826853344,143.16206791527333,168.3836435707146,55.471048885437284,-0.09894856799999999,-0.029548169000000013,0.13901490109604892,0.203340395893038,0.2746770934823128,8.668712669143162,82.11761208841997,b_arms_spread_down
164.35182917033325,115.52817456190266,16.434651606818505,120.72048281523783,145.64901478924529,42.66987214713295,-0.07025343200000003,-0.01623868900000003,0.3452265807975633,0.08840739740990676,0.1852188471455949,48.82365460843059,104.28583120841932,b_arms_spread_down
158.43624266646222,140.9746915898734,41.700858782254166,106.85785961557178,164.4850692101519,47.73610210274959,-0.08814951800000001,-0.07749903200000008,0.25564204464701523,0.03557363710949757,0.25662781859787087,17.46155107658882,65.15700083331762,b_arms_spread_up
171.85797185373247,156.61351358923005,12.358240751424171,99.6595281917641,107.86848696706157,47.522449337467094,-0.08551652700000001,-0.11326885200000003,0.3991004290144612,0.02346922321279531,0.29714835956210545,15.244458264502413,87.30128744033992,b_arms_spread_down
148.47432749665583,136.40407565759148,26.906250442828785,113.99952292406334,161.44022058116158,49.06056671483386,-0.06129559799999998,-0.01886522700000004,0.18006589580337906,0.08746740186356479,0.2017291650626589,12.070251839064355,87.09327248123455,b_arms_spread_up
153.98743420063184,135.64673566524883,21.703166061127607,117.29816311410214,157.08971574242634,48.7422674170757,-0.063863531,-0.017162561999999992,0.22250178306641494,0.08197453606908559,0.19064989223668138,18.340698535383012,95.59499705297453,b_arms_spread_up
152.64025379207465,170.4639041123978,52.90667301298673,135.98435373640953,163.6470855483656,51.474630361961474,-0.124187559,-0.05698323300000008,0.18361164195139287,0.160839339727996,0.2813520770640094,17.823650320323168,83.0776807234228,b_arms_spread_down
156.14075291190298,167.5800468488038,40.3855303861824,140.14240466170503,161.9744966966045,55.448866821384634,-0.095529541,-0.01518195799999994,0.15147026317847262,0.3016249401481398,0.2589647615411609,11.43929393690081,99.75687427552262,b_arms_spread_down
148.3412268399016,166.33777084259674,53.58383830890995,151.00077760575095,162.81287995127488,54.878906350968485,-0.11819945199999998,0.00014316999999997027,0.15015890697047268,0.127310112312623,0.3750136616945168,17.996544002695146,97.41693929684101,b_arms_spread_up
159.85191558983576,171.03732812845593,28.820266248567336,134.11552342560918,156.35781554338152,54.97765022275566,-0.099146709,-0.08097100300000004,0.1678313250370531,0.12265037937436311,0.34146453684697964,11.18541253862017,105.29525717704185,b_arms_spread_down
163.5388311469492,132.83601611762853,24.569756896433883,131.67125972501023,153.38750932389553,49.41053056271517,-0.08823682400000002,-0.08903569,0.2240268827818076,0.028481678801972936,0.3772351307707579,30.702815029320675,107.10150282857634,b_arms_spread_down
149.269070396905,124.36268566477924,31.08027407043276,134.8802162601646,159.93948694261655,57.46226648273748,-0.09508104699999997,-0.04297453200000001,0.21030027901328435,0.0775389945567879,0.2841672642351579,24.90638473212576,103.79994218973182,b_arms_spread_down
170.37689872358888,171.87497068883278,11.354296481612106,128.75204520269943,120.33305875458117,55.436670320915795,-0.08463805899999999,-0.10419899199999993,0.31956791557565156,0.1664422951710915,0.27808425255436847,1.498071965243895,117.39774872108732,b_arms_spread_down
168.7951361424205,169.5202046088886,12.38052632918532,136.9308637540182,153.31403282955685,55.48147533397345,-0.07889172500000002,-0.05309975099999997,0.21548447022528922,0.28186069291785526,0.24539158735187364,0.725068466468116,124.55033742483288,b_arms_spread_down
169.23819490008918,157.09935421406806,12.894077858891883,124.93055760471123,154.15138121743803,53.2871928887275,-0.08599184499999998,-0.04389268199999996,0.24650234774829782,0.18136886017685577,0.26909832277404966,12.138840686021126,112.03647974581935,b_arms_spread_down
153.78798465476657,140.13537092591704,22.06301062286067,115.61749256864739,155.48741552841977,45.304990481144614,-0.05753967099999999,-0.02151149600000002,0.22708969015548994,0.09450114548948609,0.21967799455838136,13.65261372884953,93.55448194578672,b_arms_spread_up
160.75742100122469,113.04683567702055,16.699954034855693,111.71887110512266,145.45109485050548,48.64837593538897,-0.077745751,-0.014316201000000084,0.30747480271684563,0.09148632254461829,0.2222046535159978,47.71058532420413,95.01891707026697,b_arms_spread_up
148.18710253591078,158.5333824272472,94.36487862739772,127.26201994627287,170.55957855940403,70.88607384829793,-0.07737065800000001,-0.055794715999999966,0.09881009749700255,0.24461033872486665,0.2330837108582648,10.346279891336422,32.89714131887516,b_arms_spread_down
148.0949062884437,150.54269939480716,30.334935841280906,116.76394021858586,163.55147992839275,47.02144976842233,-0.08032329399999996,-0.02053117800000004,0.196589910056714,0.11327690309917406,0.18346099359284262,2.447793106363463,86.42900437730495,b_arms_spread_up
150.77167729870152,142.48422317199189,22.883777005148254,112.08256969798369,157.39605921762234,42.01746959740971,-0.07797975900000001,-0.021635115000000038,0.22564363684778369,0.08756439441158526,0.1893213777520885,8.287454126709633,89.19879269283544,b_arms_spread_up
158.22124687980886,136.21375203380558,18.756987655848032,126.5448758667228,155.4259584916516,48.80153376435618,-0.081779078,-0.018722773000000026,0.2575707680821427,0.09592499751411548,0.18286363543673606,22.007494846003283,107.78788821087477,b_arms_spread_up
159.03010192555573,137.17943886976082,22.280160018780617,132.6363654529986,149.03265772871916,48.1705550017111,-0.11323720200000004,-0.050110221000000066,0.22226276383234175,0.0797317376125904,0.30898928148912197,21.85066305579491,110.35620543421798,b_arms_spread_down
162.75448950359183,164.49925715411354,17.903352317728633,140.93555962011675,143.03841482252457,58.70322457986241,-0.10132534799999998,-0.02712553799999995,0.22930161141790323,0.34361917825851923,0.3212913567990297,1.744767650521709,123.03220730238812,b_arms_spread_down
160.24087766673108,107.45724532850352,22.921467180741274,121.00445838122495,150.57342145801638,49.094465071638275,-0.09884229300000003,-0.01836115099999991,0.3750724488017945,0.08233642032735558,0.30981403767480103,52.78363233822756,98.08299120048368,b_arms_spread_down
153.91222672216682,148.00087247518104,22.241410516671483,118.61264657099723,158.88353815370024,44.37179991283225,-0.067346811,-0.026265144000000018,0.23199429024160073,0.0953659270258138,0.1866512911598095,5.9113542469857805,96.37123605432575,b_arms_spread_up
152.5094086557091,115.23605609038893,31.884905323569114,121.74315330177238,153.82445196634055,44.78350837065706,-0.09664800700000004,-0.01776760799999999,0.2866920741818288,0.08658918360323849,0.361200454774593,37.27335256532018,89.85824797820327,b_arms_spread_down
130.416452920911,140.13555068456748,93.28715928795607,143.67115508456283,169.00118354250907,62.74762037118083,-0.11359696100000002,0.04094645299999994,0.06844897382896875,0.17529013714254543,0.3132686885210804,9.719097763656464,50.383995796606754,b_arms_spread_down
149.79637871933065,149.61927328275166,78.29226792587566,132.57082700320055,159.2094164523432,45.90520331276762,-0.11554884900000001,0.0005318529999999155,0.1423909163710323,0.11612889653131918,0.3920783164695064,0.1771054365789837,54.278559077324886,b_arms_spread_down
159.8159366699535,132.5173085406506,24.35391521195724,114.40211363339317,135.9121323044405,51.75608218662547,-0.088500247,-0.128158569,0.3136186903029575,0.020961835714521728,0.37755483679037716,27.298628129302898,90.04819842143593,b_arms_spread_down
143.8778485753633,135.62969748275427,44.14886854765192,133.11800899378625,166.9547321325916,48.04621762416423,-0.08896633999999998,-0.01684510700000008,0.200534255747112,0.08302172005152095,0.3311859009972274,8.248151092609021,88.96914044613433,b_arms_spread_up
146.5993117606034,148.1615790891285,49.262119350413165,136.06304286149938,164.9172550267223,50.12192658235371,-0.06413909800000003,-0.019109308999999963,0.1961559535457041,0.09374616644367155,0.3577138965806782,1.5622673285251096,86.80092351108621,b_arms_spread_up
146.50939059354252,133.02435628404027,48.10706262106451,132.45280243477225,164.4752607829158,50.42256817991086,-0.066517607,-0.012935936999999953,0.19942030439508135,0.08257735806063009,0.35344228287168605,13.485034309502254,84.34573981370775,b_arms_spread_up
144.91712714445416,140.95722642665928,55.94732541278498,136.8767644951116,167.77069887196117,56.21151241557424,-0.079135537,-0.01722502699999995,0.19823143384011138,0.09246548719138914,0.35888141101819465,3.9599007177948806,80.92943908232661,b_arms_spread_up
149.8309092833886,130.50984232486624,39.03911596908203,132.8493145772563,161.1333853740309,51.835540608585376,-0.12057061500000002,-0.0037515759999999787,0.20486202653213018,0.1088523776293504,0.3448909099458652,19.32106695852235,93.81019860817428,b_arms_spread_down
152.75159530525593,160.25606164881665,39.44642135245426,145.23034333483028,158.62579661297906,48.83817049427946,-0.12045550399999999,-0.02253454899999996,0.17524447832976642,0.20042128046153182,0.3469448992288929,7.504466343560722,105.78392198237603,b_arms_spread_down
150.68376383813845,135.85963500306454,22.866987720941335,116.05700313351484,160.1824647436155,52.038484572521746,-0.061561689,-0.01973396499999991,0.19272005512689308,0.0849362277563463,0.17877831545969664,14.824128835073907,93.1900154125735,b_arms_spread_up
154.03877898509364,132.3299342715039,21.1671990015335,117.3454750950755,154.14809996148315,45.83074257451779,-0.07147347999999998,-0.02012300499999997,0.23833676051312652,0.0855471229057657,0.19490062931245378,21.70884471358974,96.178276093542,b_arms_spread_up
162.8662686299899,127.01253679020355,19.64526392172981,114.03118270072065,132.26841895201275,48.86236282365365,-0.09376652599999999,-0.058741986999999996,0.33271501558829913,0.05414527011134993,0.29858649199620324,35.853731839786334,94.38591877899084,b_arms_spread_down
163.5388311469492,132.83601611762853,24.569756896433883,131.67125972501023,153.38750932389553,49.41053056271517,-0.08823682400000002,-0.08903569,0.2240268827818076,0.028481678801972936,0.3772351307707579,30.702815029320675,107.10150282857634,b_arms_spread_down
148.4665115563485,136.5379311773162,27.580716291791962,126.181094275057,148.86677084511413,38.60644364755034,-0.089893371,-0.01686659499999993,0.23605270319450952,0.09655948195371204,0.21467605211553817,11.928580379032297,98.60037798326505,b_correct_up
145.85682965310676,117.05084693416266,26.88924675113624,126.13987114971401,154.92771805493774,37.55073042580984,-0.093092606,-0.023947953999999938,0.20388272904438295,0.09123520688989341,0.18733811665246727,28.805982718944094,99.25062439857777,b_correct_up
170.2257178355545,147.4851701768421,13.862682733379195,66.82579409737389,95.67055519222488,36.71577708581332,-0.05586844699999999,-0.100190699,0.35137530969958686,0.11717117474886525,0.21928437776016463,22.740547658712387,52.96311136399469,b_correct_down
165.21354623801037,144.74150379885162,15.287052353511383,78.1757233656896,64.22563423240548,37.58603580146918,-0.015929608999999983,-0.11773884200000007,0.5089209537732959,0.09536103680551396,0.3292122033722462,20.47204243915874,62.88867101217822,b_correct_down
167.30144273888072,164.86467121095131,15.952012609400363,41.950642226113516,85.88021095327382,27.61395186916369,-0.031829550999999984,-0.11354410600000009,0.47681263777924987,0.1412556226639081,0.20414783224567937,2.436771527929409,25.998629616713153,b_correct_down
153.06294392141413,169.81431336206762,27.534504443591874,44.029048172513455,60.9611715007176,37.926527954606186,-0.04656465300000001,-0.14262282799999992,0.5364889313593321,0.11203727118420781,0.2881137455944776,16.75136944065349,16.49454372892158,b_correct_down
158.67405217868014,138.06745987623367,20.80620742869346,82.40451998228805,76.61185707351433,43.60871770184829,-0.015871838000000027,-0.12616574800000002,0.4725061180194191,0.09821975640345183,0.370106199554368,20.606592302446472,61.59831255359459,b_correct_down
135.40918560806824,130.3107690654543,43.028945495321466,115.63078812898208,135.46454571919307,36.29298293223039,-0.06196682199999998,-0.03535461399999995,0.3091092225965096,0.07799859878070273,0.3498343926206295,5.098416542613933,72.60184263366061,b_correct_up
133.7082354998149,119.59187299170337,48.61384884248899,116.67139021022729,144.90073563193027,34.283910136446345,-0.07242938900000001,-0.03363209900000008,0.2585923678478084,0.06987319152009146,0.36276713975218716,14.116362508111521,68.0575413677383,b_correct_up
168.62362395387655,144.4089546275147,10.851346308344029,83.23233262860867,64.41179774295696,34.90087222470076,-0.031574711000000005,-0.11030775299999995,0.5089582600052456,0.08657707899229664,0.2665979829608534,24.214669326361843,72.38098632026464,b_correct_down
158.77331972746467,145.97067519466202,21.653342686390676,58.54567926849521,99.24168357325848,39.82897931698918,-0.02279789800000001,-0.11940938199999995,0.4328524157760329,0.14040153902249497,0.3208216102160386,12.802644532802645,36.892336582104534,b_correct_down
